,DIVISION,SUBDIVISION,PREFIX,MILEPOST,TRACK TYPE,TRACK CODE,SIDE,DEFECT TYPE,SIZE,DATE FOUND,CAR NAME,PREPARED BY,CURVE-TANG,ROADMASTER,JOINT-WELD,ROLLED YEAR,MILL,WEIGHT,MGT,AGE,CUM MGT
172,AP,S V AND E,CMN,9.514,SG,M,L,SD,3.0,12/03/2012,S994,SRS,H,G15,,1949.0,UI,132.0,3.07,64.0,70.7328
173,AP,CUMBERLAND VALLEY,0WO,243.104,SG,M,L,TDT,10.0,12/03/2012,S958,SRS,H,R07,,1930.0,UI,100.0,5.33,83.0,75.2063
174,AP,BLUE RIDGE,Z,259.7,SG,M,L,TDD,20.0,12/03/2010,S958,SRS,H,M03,,1967.0,UT,132.0,33.44,44.0,823.9616
175,AP,KINGSPORT,Z,109.246,SG,M,L,SD,2.0,12/02/2011,S994,SRS,H,M02,,1995.0,BS,136.0,29.97,17.0,422.8767
176,AP,KD,00C,198.559,SG,M,R,TDD,20.0,12/02/2011,S958,SRS,H,R08,,1984.0,WP,136.0,21.28,28.0,429.0048
177,AP,KD,00C,195.673,SG,M,R,TW,10.0,12/02/2011,S958,SRS,H,R08,,2009.0,OT,132.0,21.28,3.0,61.9248
178,AP,KINGSPORT,Z,91.244,SG,M,L,SD,1.0,12/01/2011,S994,SRS,H,M02,,1993.0,BS,136.0,29.97,19.0,461.2383
179,AP,KINGSPORT,Z,80.188,SG,M,L,SD,2.0,12/01/2011,S994,SRS,H,M02,,2001.0,BS,141.0,29.97,11.0,293.4063
180,AP,KD,00C,192.701,SG,M,L,TDD,20.0,12/01/2011,S958,SRS,H,R08,,1984.0,BS,136.0,21.28,28.0,429.0048
181,AP,KD,00C,192.742,SG,M,L,TDD,20.0,12/01/2011,S958,SRS,H,R08,,1984.0,BS,136.0,21.28,28.0,429.0048
182,AP,KINGSPORT,Z,84.52,SG,M,R,TDD,20.0,12/01/2011,S994,SRS,H,M02,,2001.0,BS,141.0,29.97,11.0,293.4063
183,AP,CUMBERLAND VALLEY,0WB,237.1,SG,M,L,BRO,,12/01/2010,SERV,H2550,H,R07, ,1984.0,BS,136.0,5.33,27.0,105.0543
184,AP,EASTERN KENTUCKY,0VB,242.62,SG,M,R,TDD,60.0,11/30/2012,S994,SRS,H,G20,,1984.0,WP,136.0,4.48,29.0,92.2432
185,AP,S V AND E,CMN,7.71,SD,S,R,BHB,1.0,11/30/2011,S958,SRS,H,G15,J,1939.0,IN,131.0,3.13,73.0,61.6923
186,AP,KINGSPORT,Z,16.8,SG,M,L,EFBW,10.0,11/30/2010,S823,SRS,H,M01,,1998.0,BS,132.0,29.97,13.0,338.9607
187,AP,BLUE RIDGE,Z,194.42,SG,M,L,EFBW,40.0,11/30/2010,S958,SRS,H,M03,,1990.0,YA,132.0,33.44,21.0,554.7696
188,AP,BLUE RIDGE,Z,185.18,SG,M,L,TDD,20.0,11/30/2010,S958,SRS,H,M03,,2004.0,OT,141.0,33.44,7.0,217.6944
189,AP,CINCINNATI,CA,616.2,SG,M,R,TDD,20.0,11/30/2010,S994,SRS,H,F75,,1971.0,UI,122.0,20.09,40.0,482.16
190,AP,BLUE RIDGE,Z,190.05,SG,M,L,TDD,30.0,11/30/2010,S958,SRS,H,M03,,1998.0,BS,132.0,33.44,13.0,378.2064
191,AP,BLUE RIDGE,Z,193.28,SG,M,L,TDD,30.0,11/30/2010,S958,SRS,H,M03,,1990.0,YA,132.0,33.44,21.0,554.7696
192,AP,BLUE RIDGE,Z,177.62,SG,M,R,TDD,40.0,11/30/2010,S958,SRS,H,M03,,1996.0,YA,136.0,33.44,15.0,426.36
193,AP,EASTERN KENTUCKY,0VB,237.663,2,M,L,SD,1.0,11/29/2012,S994,SRS,H,R03,,1984.0,WP,136.0,1.31,29.0,26.9729
194,AP,EASTERN KENTUCKY,0VB,235.042,2,M,R,SD,2.0,11/29/2012,S994,SRS,H,R03,,1984.0,UI,136.0,1.31,29.0,26.9729
195,AP,EASTERN KENTUCKY,0VB,238.925,2,M,L,SD,2.0,11/29/2012,S994,SRS,H,R03,,1981.0,UI,132.0,1.31,32.0,28.5056
196,AP,EASTERN KENTUCKY,0VB,229.282,2,M,L,SD,3.0,11/29/2012,S994,SRS,H,R03,,1974.0,UT,132.0,1.31,39.0,31.1649
197,AP,EASTERN KENTUCKY,0VB,238.781,2,M,L,SD,4.0,11/29/2012,S994,SRS,H,R03,,1981.0,UI,132.0,1.31,32.0,28.5056
198,AP,CUMBERLAND VALLEY,0CV,266.936,SG,M,R,TDD,10.0,11/29/2012,S958,SRS,H,R07,,1980.0,UI,132.0,5.33,33.0,117.8463
199,AP,CUMBERLAND VALLEY,0CV,272.122,SG,M,L,TDD,10.0,11/29/2012,S958,SRS,H,R07,,1984.0,UI,136.0,5.33,29.0,109.7447
200,AP,CUMBERLAND VALLEY,0CV,274.473,SG,M,R,TDD,10.0,11/29/2012,S958,SRS,H,R07,,1951.0,UT,132.0,5.33,62.0,125.5748
201,AP,CUMBERLAND VALLEY,0CV,275.599,SG,M,R,TDD,10.0,11/29/2012,S958,SRS,H,R07,,1986.0,CO,136.0,5.33,27.0,105.0543
202,AP,EASTERN KENTUCKY,0VB,231.18,2,M,R,TDD,20.0,11/29/2012,S994,SRS,H,R03,,1984.0,UI,136.0,1.31,29.0,26.9729
203,AP,KINGSPORT,CMG,118.72,SG,M,R,TDD,10.0,11/29/2011,S958,SRS,H,G15,,1994.0,BS,136.0,29.97,18.0,442.3572
204,AP,KINGSPORT,Z,0.898,SG,M,L,TDD,20.0,11/29/2011,S994,SRS,H,M01,,2000.0,BS,141.0,29.97,12.0,316.4832
205,AP,KINGSPORT,CMG,118.71,SG,M,R,TDD,20.0,11/29/2011,S958,SRS,H,G15,,1994.0,BS,136.0,29.97,18.0,442.3572
206,AP,BLUE RIDGE,Z,163.82,SG,M,L,TDD,10.0,11/29/2010,S958,SRS,H,M02,,2001.0,OT,141.0,33.44,10.0,300.96
207,AP,BLUE RIDGE,Z,170.79,SG,M,L,TDD,20.0,11/29/2010,S958,SRS,H,M02,,2000.0,YA,141.0,33.44,11.0,327.3776
208,AP,EASTERN KENTUCKY,0VB,222.446,SG,M,L,SD,2.0,11/28/2012,S994,SRS,H,R03,,1997.0,BS,136.0,4.48,16.0,60.2112
209,AP,EASTERN KENTUCKY,0VB,227.776,1,M,R,SD,3.0,11/28/2012,S994,SRS,H,R03,,1982.0,UI,132.0,2.75,31.0,58.8225
210,AP,EASTERN KENTUCKY,0VB,227.57,1,M,R,SD,5.0,11/28/2012,S994,SRS,H,R03,,1968.0,UT,132.0,2.75,45.0,68.0625
211,AP,EASTERN KENTUCKY,0VB,224.485,SG,M,R,TW,10.0,11/28/2012,S994,SRS,H,R03,,1983.0,UI,132.0,4.48,30.0,94.08
212,AP,KINGSPORT,Z,47.974,SG,M,L,SD,2.0,11/28/2011,S994,SRS,H,M01,,2000.0,BS,141.0,29.97,12.0,316.4832
213,AP,KINGSPORT,Z,48.513,SG,M,R,SD,2.0,11/28/2011,S994,SRS,H,M01,,2000.0,BS,141.0,29.97,12.0,316.4832
214,AP,KINGSPORT,Z,38.42,SG,M,R,SD,3.0,11/28/2011,S994,SRS,H,M01,,2001.0,BS,141.0,29.97,11.0,293.4063
215,AP,KINGSPORT,Z,52.891,SG,M,R,SD,8.0,11/28/2011,S994,SRS,H,M01,,1977.0,UT,132.0,29.97,35.0,681.8175
216,AP,BIG SANDY,CMO,2.008,SG,M,R,TDD,10.0,11/28/2011,S958,SRS,H,G20,,1996.0,BS,136.0,38.95,16.0,523.488
217,AP,KINGSPORT,Z,44.257,SG,M,L,TDD,15.0,11/28/2011,S994,SRS,H,M01,,2000.0,BS,141.0,29.97,12.0,316.4832
218,AP,EASTERN KENTUCKY,0VB,209.599,SD,S,R,TDD,10.0,11/27/2012,S994,SRS,H,R03,,1972.0,BS,132.0,0.27,41.0,6.5313
219,AP,CUMBERLAND VALLEY,0CV,254.9,SG,M,R,TDD,20.0,11/27/2010,SERV,H2550,H,R07, ,1951.0,UT,132.0,5.33,60.0,127.92
220,AP,KINGSPORT,CMG,117.76,SG,M,R,SD,3.0,11/24/2010,S994,SRS,H,G15,,1997.0,BS,136.0,29.97,14.0,360.8388
221,AP,BIG SANDY,CMO,2.93,SG,M,L,TDD,10.0,11/24/2010,S994,SRS,H,G20,,1998.0,BS,136.0,38.95,13.0,440.5245
222,AP,BIG SANDY,CMO,3.1,SG,M,L,TDD,10.0,11/24/2010,S994,SRS,H,G20,,1996.0,BS,136.0,38.95,15.0,496.6125
223,AP,BLUE RIDGE,Z,139.32,SG,M,L,TDD,10.0,11/24/2010,S958,SRS,H,M02,,2002.0,OT,132.0,33.44,9.0,273.8736
224,AP,KINGSPORT,CMG,123.3,SG,M,R,TDD,10.0,11/24/2010,S994,SRS,H,G15,,1998.0,BS,136.0,29.97,13.0,338.9607
225,AP,KINGSPORT,CMG,122.89,SG,M,L,TDD,15.0,11/24/2010,S994,SRS,H,G15,,1971.0,UI,136.0,29.97,40.0,719.28
226,AP,KINGSPORT,CMG,116.59,SG,M,L,TDD,20.0,11/24/2010,S994,SRS,H,G15,,1998.0,BS,136.0,29.97,13.0,338.9607
227,AP,KINGSPORT,CMG,123.3,SG,M,R,TDD,20.0,11/24/2010,S994,SRS,H,G15,,1998.0,BS,136.0,29.97,13.0,338.9607
228,AP,BIG SANDY,CMG,95.336,SG,M,L,EFBW,10.0,11/23/2011,S958,SRS,H,G15,,2009.0,OT,136.0,38.95,3.0,113.3445
229,AP,KINGSPORT,Z,13.823,SD,S,R,SD,4.0,11/23/2011,S994,SRS,H,M01,,1942.0,BS,131.0,5.11,70.0,107.31
230,AP,CINCINNATI CORBIN,0KC,25.8,SG,M,R,TDD,20.0,11/23/2011,SERV,J4977,H,R01, ,1984.0,BS,132.0,17.22,28.0,347.1552
231,AP,KINGSPORT,Z,14.198,SD,S,L,TDD,10.0,11/23/2011,S994,SRS,H,M01,,1943.0,BS,131.0,5.11,69.0,109.3029
232,AP,KINGSPORT,Z,14.223,SD,S,L,TDD,10.0,11/23/2011,S994,SRS,H,M01,,1945.0,UT,131.0,5.11,67.0,112.9821
233,AP,BIG SANDY,CMG,93.91,SG,M,R,TW,10.0,11/23/2011,S958,SRS,H,G15,,1994.0,YA,136.0,38.95,18.0,574.902
234,AP,KINGSPORT,Z,26.98,SG,M,L,EFBW,10.0,11/23/2010,S823,SRS,H,M01,,2000.0,BS,141.0,29.97,11.0,293.4063
235,AP,KINGSPORT,Z,27.7,SG,M,L,EFBW,5.0,11/23/2010,S823,SRS,H,M01,,2000.0,BS,141.0,29.97,11.0,293.4063
236,AP,KINGSPORT,CMG,114.32,SG,M,R,TDD,10.0,11/23/2010,S994,SRS,H,G15,,1998.0,BS,136.0,29.97,13.0,338.9607
237,AP,KD,00C,274.43,SD,S,R,TDD,20.0,11/23/2010,S958,SRS,H,R09,,1971.0,UT,132.0,3.86,40.0,92.64
238,AP,KINGSPORT,CMG,115.09,SG,M,L,TDD,20.0,11/23/2010,S994,SRS,H,G15,,1980.0,CO,136.0,29.97,31.0,641.0583
239,AP,KINGSPORT,Z,30.388,SG,M,R,SD,3.0,11/22/2011,S994,SRS,H,M01,,2001.0,BS,141.0,29.97,11.0,293.4063
240,AP,BIG SANDY,CMG,54.346,1,M,R,SD,8.0,11/22/2011,S958,SRS,H,G05,,1985.0,BS,136.0,26.08,27.0,514.0368
241,AP,KINGSPORT,Z,30.357,SG,M,R,SD,9.0,11/22/2011,S994,SRS,H,M01,,2001.0,BS,141.0,29.97,11.0,293.4063
242,AP,KINGSPORT,Z,29.732,SG,M,R,TDD,10.0,11/22/2011,S994,SRS,H,M01,,1996.0,YA,136.0,29.97,16.0,402.7968
243,AP,BIG SANDY,CMG,58.347,1,M,R,TDD,20.0,11/22/2011,S958,SRS,H,G05,,1979.0,BS,122.0,26.08,33.0,576.6288
244,AP,BIG SANDY,CMG,68.28,1,M,L,TDD,20.0,11/22/2011,S958,SRS,H,G05,,1982.0,UI,136.0,26.08,30.0,547.68
245,AP,KINGSPORT,Z,29.783,SG,M,R,TDD,20.0,11/22/2011,S994,SRS,H,M01,,1997.0,YA,136.0,29.97,15.0,382.1175
246,AP,KD,00C,267.48,SD,S,R,TDD,10.0,11/22/2010,S958,SRS,H,R09,,1971.0,UT,132.0,3.86,40.0,92.64
247,AP,KD,00C,267.64,SD,S,R,TDD,20.0,11/22/2010,S958,SRS,H,R09,,1987.0,WP,132.0,3.86,24.0,70.4064
248,AP,EASTERN KENTUCKY,0VB,151.95,SG,M,L,SD,4.0,11/21/2012,S994,SRS,H,R03,,1992.0,BS,136.0,4.48,21.0,74.3232
249,AP,EASTERN KENTUCKY,0VB,156.475,SG,M,L,TDD,20.0,11/21/2012,S994,SRS,H,R03,,1992.0,BS,136.0,4.48,21.0,74.3232
250,AP,BIG SANDY,CMG,65.918,2,M,R,SD,8.0,11/21/2011,S958,SRS,H,G05,,1979.0,BS,122.0,17.88,33.0,395.3268
251,AP,BIG SANDY,CMG,57.81,SG,M,L,TDD,10.0,11/21/2011,S958,SRS,H,G05,,1995.0,BS,136.0,38.95,17.0,549.5845
252,AP,EASTERN KENTUCKY,0VB,186.923,SD,S,R,SD,2.0,11/20/2012,S994,SRS,H,R03,,1980.0,UT,132.0,0.27,33.0,5.9697
253,AP,EASTERN KENTUCKY,0VB,175.805,SG,M,L,SD,4.0,11/20/2012,S994,SRS,H,R03,,1994.0,BS,136.0,4.48,19.0,68.9472
254,AP,EASTERN KENTUCKY,0VB,171.556,SG,M,L,TDD,10.0,11/20/2012,S994,SRS,H,R03,,1994.0,BS,136.0,4.48,19.0,68.9472
255,AP,E AND B V,CMO,18.22,SG,M,R,TDD,10.0,11/20/2010,S994,SRS,H,G20,,1996.0,BS,136.0,13.0,15.0,165.75
256,AP,E AND B V,CMO,30.59,SG,M,L,TDD,10.0,11/20/2010,S994,SRS,H,G20,,2001.0,BS,141.0,13.0,10.0,117.0
257,AP,E AND B V,CMO,31.67,SG,M,L,TDD,10.0,11/20/2010,S994,SRS,H,G20,,1995.0,BS,136.0,13.0,16.0,174.72
258,AP,E AND B V,CMO,18.34,SG,M,R,TDD,20.0,11/20/2010,S994,SRS,H,G20,,1996.0,BS,136.0,13.0,15.0,165.75
259,AP,E AND B V,CMO,18.29,SG,M,R,TDD,30.0,11/20/2010,S994,SRS,H,G20,,1996.0,BS,136.0,13.0,15.0,165.75
260,AP,EASTERN KENTUCKY,0VB,148.485,2,M,L,SD,1.0,11/19/2012,S994,SRS,H,R03,,1981.0,UT,132.0,1.31,32.0,28.5056
261,AP,EASTERN KENTUCKY,0VB,142.5,SG,M,R,SD,2.0,11/19/2012,S994,SRS,H,R03,,1964.0,UT,132.0,4.48,49.0,111.9552
262,AP,BLUE RIDGE,Z,161.081,SG,M,R,SD,3.0,11/19/2012,S958,SRS,H,M02,,1995.0,BS,136.0,33.44,18.0,493.5744
263,AP,BLUE RIDGE,Z,172.258,SG,M,R,TDD,10.0,11/19/2012,S958,SRS,H,M03,,2002.0,YA,141.0,33.44,11.0,327.3776
264,AP,EASTERN KENTUCKY,0VB,144.379,SG,M,L,TDD,10.0,11/19/2012,S994,SRS,H,R03,,1988.0,BS,132.0,4.48,25.0,84.0
265,AP,EASTERN KENTUCKY,0VB,146.54,2,M,R,TDD,20.0,11/19/2012,S994,SRS,H,R03,,1981.0,UT,132.0,1.31,32.0,28.5056
266,AP,S V AND E,CMN,3.75,SG,M,R,TDD,20.0,11/19/2010,S994,SRS,H,G15,,1952.0,UI,132.0,3.07,59.0,74.2633
267,AP,BIG SANDY,CMG,52.274,SG,M,R,SD,4.0,11/18/2011,S958,SRS,H,G05,,1986.0,BS,136.0,38.95,26.0,749.398
268,AP,CUMBERLAND VALLEY,0WM,249.5,SG,M,R,TDD,10.0,11/18/2011,S994,SRS,H,R07,,1970.0,UT,132.0,5.33,42.0,129.8388
269,AP,CUMBERLAND VALLEY,0WM,249.471,SG,M,R,TDD,20.0,11/18/2011,S994,SRS,H,R07,,1986.0,OT,136.0,5.33,26.0,102.5492
270,AP,BIG SANDY,CMG,78.44,SG,M,L,EFBW,10.0,11/18/2010,S994,SRS,H,G05,,2010.0,OT,136.0,38.95,1.0,38.5605
271,AP,BIG SANDY,CMG,40.9,1,M,L,SD,7.0,11/18/2010,S994,SRS,H,G05,,1986.0,OT,136.0,26.08,25.0,489.0
272,AP,BIG SANDY,CMG,38.31,1,M,R,TDD,10.0,11/17/2011,S958,SRS,H,G05,,1998.0,BS,136.0,26.08,14.0,314.0032
273,AP,KD,00C,251.16,SG,M,L,EFBW,20.0,11/17/2010,S958,SRS,H,R09,,1988.0,OT,132.0,21.28,23.0,376.8688
274,AP,BIG SANDY,CMG,57.64,SG,M,L,SD,2.0,11/17/2010,S994,SRS,H,G05,,1996.0,BS,136.0,38.95,15.0,496.6125
275,AP,BIG SANDY,CMG,59.3,SG,M,R,TDD,10.0,11/17/2010,S994,SRS,H,G05,,1996.0,BS,136.0,38.95,15.0,496.6125
276,AP,BIG SANDY,CMG,59.46,SG,M,R,TDD,10.0,11/17/2010,S994,SRS,H,G05,,1996.0,BS,136.0,38.95,15.0,496.6125
277,AP,BIG SANDY,CMG,60.27,SG,M,L,TDD,10.0,11/17/2010,S994,SRS,H,G05,,1992.0,BS,136.0,38.95,19.0,599.4405
278,AP,BIG SANDY,CMG,68.02,2,M,L,TDD,10.0,11/17/2010,S994,SRS,H,G05,,1992.0,BS,136.0,17.88,19.0,275.1732
279,AP,KD,00C,251.16,SG,M,L,TDD,20.0,11/17/2010,S958,SRS,H,R09,,1988.0,UT,132.0,21.28,23.0,376.8688
280,AP,BIG SANDY,CMG,68.05,2,M,L,VSH,2.0,11/17/2010,S994,SRS,H,G05,,1966.0,UT,132.0,17.88,45.0,442.53
281,AP,ROCKHOUSE,0VB,267.9,SG,M,R,CH,10.0,11/16/2012,S994,SRS,H,G20,,1967.0,UT,132.0,6.09,46.0,151.2756
282,AP,BLUE RIDGE,Z,150.194,SG,M,L,HSH,4.0,11/16/2012,S958,SRS,H,M02,,2003.0,OT,141.0,33.44,10.0,300.96
283,AP,ROCKHOUSE,0VB,270.114,SG,M,L,SD,12.0,11/16/2012,S994,SRS,H,G20,,1941.0,UC,131.0,6.09,72.0,122.7744
284,AP,ROCKHOUSE,0VB,270.009,SG,M,L,SD,2.0,11/16/2012,S994,SRS,H,G20,,1945.0,UI,131.0,6.09,68.0,132.5184
285,AP,ROCKHOUSE,0VB,271.418,SG,M,R,SD,8.0,11/16/2012,S994,SRS,H,G20,,1934.0,UC,131.0,6.09,79.0,101.0331
286,AP,BLUE RIDGE,Z,145.183,SG,M,L,TDC,20.0,11/16/2012,S958,SRS,H,M02,,1998.0,BS,136.0,33.44,15.0,426.36
287,AP,BLUE RIDGE,Z,158.395,SG,M,L,TDD,10.0,11/16/2012,S958,SRS,H,M02,,1995.0,BS,136.0,33.44,18.0,493.5744
288,AP,ROCKHOUSE,0VB,269.079,SG,M,R,TDD,10.0,11/16/2012,S994,SRS,H,G20,,1945.0,UI,131.0,6.09,68.0,132.5184
289,AP,ROCKHOUSE,0VB,269.723,SG,M,R,TDD,10.0,11/16/2012,S994,SRS,H,G20,,1945.0,UI,131.0,6.09,68.0,132.5184
290,AP,BIG SANDY,CMG,32.359,1,M,L,SD,8.0,11/16/2011,S958,SRS,H,G05,,1994.0,BS,136.0,26.08,18.0,384.9408
291,AP,CUMBERLAND VALLEY,0CV,263.545,SG,M,R,SD,8.0,11/16/2011,S994,SRS,H,R07,,1984.0,UI,136.0,5.33,28.0,107.4528
292,AP,CUMBERLAND VALLEY,0CV,263.549,SG,M,R,SD,8.0,11/16/2011,S994,SRS,H,R07,,1984.0,UI,136.0,5.33,28.0,107.4528
293,AP,BIG SANDY,CMG,29.268,1,M,L,TDD,10.0,11/16/2011,S958,SRS,H,G05,,2000.0,BS,141.0,26.08,12.0,275.4048
294,AP,BIG SANDY,CMG,40.09,1,M,L,SD,2.0,11/16/2010,S994,SRS,H,G05,,1976.0,BL,122.0,26.08,35.0,593.32
295,AP,BIG SANDY,CMG,40.1,1,M,L,SD,4.0,11/16/2010,S994,SRS,H,G05,,1986.0,OT,136.0,26.08,25.0,489.0
296,AP,BIG SANDY,CMG,44.17,SG,M,L,TDD,10.0,11/16/2010,S994,SRS,H,G05,,2001.0,OT,141.0,38.95,10.0,350.55
297,AP,BIG SANDY,CMG,49.37,SG,M,L,TDD,10.0,11/16/2010,S994,SRS,H,G05,,1984.0,BS,136.0,38.95,27.0,767.7045
298,AP,BIG SANDY,CMG,33.91,SG,M,R,TDD,20.0,11/16/2010,S994,SRS,H,G05,,1985.0,OT,136.0,38.95,26.0,749.398
299,AP,BIG SANDY,CMG,56.03,1,M,R,TDD,20.0,11/16/2010,S994,SRS,H,G05,,1986.0,BS,136.0,26.08,25.0,489.0
300,AP,KD,00C,242.76,SG,M,L,TDD,40.0,11/16/2010,S958,SRS,H,R08,,1987.0,FY,132.0,21.28,24.0,388.1472
301,AP,BIG SANDY,CMG,7.306,2,M,L,SD,6.0,11/15/2011,S958,SRS,H,G05,,1979.0,BS,122.0,17.88,33.0,395.3268
302,AP,BIG SANDY,CMG,9.224,2,M,L,SD,6.0,11/15/2011,S958,SRS,H,G05,,1954.0,UI,132.0,17.88,58.0,435.5568
303,AP,BIG SANDY,CMG,24.41,SG,M,L,SD,1.0,11/15/2010,S994,SRS,H,G05,,1997.0,BS,136.0,38.95,14.0,468.958
304,AP,BLUE RIDGE,Z,184.2,SG,M,R,TDD,20.0,11/15/2010,SERV,MJJ,H,M03, ,1997.0,BS,136.0,33.44,14.0,402.6176
305,AP,KD,00C,212.44,1,M,L,TDD,15.0,11/15/2010,S958,SRS,H,R08,,1988.0,OT,132.0,15.97,23.0,282.8287
306,AP,KD,00C,212.42,1,M,L,TDD,20.0,11/15/2010,S958,SRS,H,R08,,1988.0,OT,132.0,15.97,23.0,282.8287
307,AP,BIG SANDY,CMG,19.07,SG,M,L,TW,10.0,11/15/2010,S994,SRS,H,G05,,1984.0,KR,136.0,38.95,27.0,767.7045
308,AP,KINGSPORT,Z,111.065,SG,M,R,EFBW,10.0,11/14/2012,S958,SRS,H,M02,,1995.0,BS,136.0,29.97,18.0,442.3572
309,AP,ROCKHOUSE,0VI,250.066,SG,M,L,HW,3.0,11/14/2012,S994,SRS,H,G20,,1973.0,UT,132.0,6.09,40.0,146.16
310,AP,ROCKHOUSE,0VI,253.227,SG,M,R,HW,8.0,11/14/2012,S994,SRS,H,G20,,1971.0,UT,132.0,6.09,42.0,148.3524
311,AP,ROCKHOUSE,0VI,250.815,SG,M,L,TDD,10.0,11/14/2012,S994,SRS,H,G20,,1952.0,UT,132.0,6.09,61.0,144.8811
312,AP,ROCKHOUSE,0VG,279.929,SG,M,R,HW,3.0,11/14/2011,S958,SRS,H,G20,,2004.0,OT,141.0,6.09,8.0,44.8224
313,AP,ROCKHOUSE,0VG,268.534,SG,M,L,SD,6.0,11/14/2011,S958,SRS,H,G20,,1959.0,DI,132.0,6.09,53.0,151.7019
314,AP,CUMBERLAND VALLEY,0CV,276.085,SG,M,L,TDD,10.0,11/14/2011,S994,SRS,H,R07,,1953.0,UT,132.0,5.33,59.0,128.9327
315,AP,ROCKHOUSE,0VG,282.231,SG,M,R,TDD,10.0,11/14/2011,S958,SRS,H,G20,,1997.0,BS,136.0,6.09,15.0,77.6475
316,AP,ROCKHOUSE,0VG,284.604,SG,M,L,TDD,10.0,11/14/2011,S958,SRS,H,G20,,1998.0,BS,136.0,6.09,14.0,73.3236
317,AP,KINGSPORT,Z,78.078,SG,M,R,SD,4.0,11/13/2012,S958,SRS,H,M01,,2001.0,BS,141.0,29.97,12.0,316.4832
318,AP,KINGSPORT,Z,50.161,SG,M,R,TDD,50.0,11/12/2012,S958,SRS,H,M01,,2000.0,BS,141.0,29.97,13.0,338.9607
319,AP,BIG SANDY,CMG,11.0,SG,M,L,SD,2.0,11/12/2010,S994,SRS,H,G05,,1998.0,BS,136.0,38.95,13.0,440.5245
320,AP,BIG SANDY,CMG,11.77,SG,M,L,TDD,20.0,11/12/2010,S994,SRS,H,G05,,1984.0,BS,136.0,38.95,27.0,767.7045
321,AP,E AND B V,CMO,36.132,SG,M,R,SD,8.0,11/11/2011,S958,SRS,H,G20,,1976.0,UI,136.0,13.0,36.0,299.52
322,AP,KD,00C,195.71,SG,M,R,TDD,15.0,11/11/2010,S958,SRS,H,R08,,2009.0,UT,132.0,21.28,2.0,41.7088
323,AP,E AND B V,CMO,18.278,SG,M,R,SD,3.0,11/10/2011,S958,SRS,H,G20,,1952.0,UI,132.0,13.0,60.0,312.0
324,AP,E AND B V,CMO,18.205,SG,M,R,TDD,10.0,11/10/2011,S958,SRS,H,G20,,1996.0,BS,136.0,13.0,16.0,174.72
325,AP,E AND B V,CMO,18.22,SG,M,R,TDD,10.0,11/10/2011,S958,SRS,H,G20,,1996.0,BS,136.0,13.0,16.0,174.72
326,AP,E AND B V,CMO,18.23,SG,M,R,TDD,10.0,11/10/2011,S958,SRS,H,G20,,1996.0,BS,136.0,13.0,16.0,174.72
327,AP,E AND B V,CMO,18.24,SG,M,R,TDD,10.0,11/10/2011,S958,SRS,H,G20,,1996.0,BS,136.0,13.0,16.0,174.72
328,AP,E AND B V,CMO,24.476,SG,M,R,TDD,10.0,11/10/2011,S958,SRS,H,G20,,1996.0,BS,136.0,13.0,16.0,174.72
329,AP,E AND B V,CMO,18.209,SG,M,R,TDD,20.0,11/10/2011,S958,SRS,H,G20,,1996.0,BS,136.0,13.0,16.0,174.72
330,AP,E AND B V,CMO,19.72,SG,M,R,TW,20.0,11/10/2011,S958,SRS,H,G20,,1955.0,UT,132.0,13.0,57.0,318.63
331,AP,CUMBERLAND VALLEY,0CV,257.34,SG,M,R,SD,12.0,11/10/2010,S994,SRS,H,R07,,1957.0,UT,132.0,5.33,54.0,132.3972
332,AP,CUMBERLAND VALLEY,0PC,226.31,SG,M,R,TDD,10.0,11/10/2010,S994,SRS,H,R07,,1930.0,UT,100.0,5.33,81.0,82.0287
333,AP,KINGSPORT,Z,27.931,SG,M,R,TDD,20.0,11/09/2012,S958,SRS,H,M01,,2000.0,BS,141.0,29.97,13.0,338.9607
334,AP,BLUE RIDGE,ZD,1.338,SG,M,L,HW,2.0,11/09/2011,S958,SRS,H,M03,J,1948.0,UT,112.0,33.44,64.0,770.4576
335,AP,BLUE RIDGE,ZD,1.28,SG,M,L,TDC,30.0,11/09/2011,S958,SRS,H,M03,,1949.0,UC,115.0,33.44,63.0,779.4864
336,AP,EASTERN KENTUCKY,0WV,242.64,SG,M,L,HSH,5.0,11/09/2010,S958,SRS,H,G20,,1953.0,UT,132.0,4.48,58.0,109.1328
337,AP,CUMBERLAND VALLEY,0CV,260.83,SG,M,R,SW,1.0,11/09/2010,S994,SRS,H,R07,,1987.0,BS,136.0,5.33,24.0,97.2192
338,AP,EASTERN KENTUCKY,0WV,241.32,SG,M,R,TDD,15.0,11/09/2010,S958,SRS,H,G20,,1954.0,UT,132.0,4.48,57.0,109.8048
339,AP,EASTERN KENTUCKY,0WV,241.54,SG,M,L,TDD,15.0,11/09/2010,S958,SRS,H,G20,,1952.0,UT,132.0,4.48,59.0,108.3712
340,AP,CUMBERLAND VALLEY,0CV,272.16,SG,M,L,TDD,20.0,11/09/2010,S994,SRS,H,R07,,1984.0,UI,132.0,5.33,27.0,105.0543
341,AP,EASTERN KENTUCKY,0WV,241.54,SG,M,L,TDD,20.0,11/09/2010,S958,SRS,H,G20,,1980.0,UT,132.0,4.48,31.0,95.8272
