,LATITUDE,LONGITUDE,EXCEPTION TYPE
1973,37.30789,82.604425,ALIGNMENT RIGHT
1974,37.30789,82.604425,ALIGNMENT RIGHT
1975,37.309437,82.598768,ALIGNMENT RIGHT
1976,37.566231,82.459621,ALIGNMENT
1977,37.566243,82.459625,ALIGNMENT LEFT
1978,37.566243,82.459625,ALIGNMENT RIGHT
1979,37.530406,82.539315,ALIGNMENT LEFT
1980,37.530392,82.539375,ALIGNMENT LEFT
1981,37.530395,82.539362,ALIGNMENT RIGHT
1982,37.530355,82.539487,ALIGNMENT LEFT
1983,37.530355,82.539487,ALIGNMENT LEFT
1984,37.566469,82.459253,ALIGNMENT LEFT
1985,37.530358,82.539467,ALIGNMENT LEFT
1986,37.566473,82.459248,ALIGNMENT LEFT
1987,37.530355,82.539487,ALIGNMENT RIGHT
1988,37.530355,82.539487,ALIGNMENT RIGHT
1989,37.530358,82.539467,ALIGNMENT RIGHT
1990,37.566469,82.459253,ALIGNMENT RIGHT
1991,37.566473,82.459248,ALIGNMENT RIGHT
1992,37.308144,82.599808,ALIGNMENT LEFT
1993,37.308144,82.599808,ALIGNMENT RIGHT
1994,37.53038,82.539234,ALIGNMENT LEFT
1995,37.53038,82.539234,ALIGNMENT LEFT
1996,37.53038,82.539227,ALIGNMENT LEFT
1997,37.56649,82.459086,ALIGNMENT LEFT
1998,37.530371,82.539351,ALIGNMENT LEFT
1999,37.53038,82.539234,ALIGNMENT RIGHT
2000,37.53038,82.539234,ALIGNMENT RIGHT
2001,37.566494,82.459081,ALIGNMENT RIGHT
2002,37.530374,82.539323,ALIGNMENT RIGHT
2003,37.566495,82.458977,PROFILE LEFT 62FT
2004,37.566495,82.458977,PROFILE RIGHT 62FT
2005,37.53038,82.539234,PROFILE RIGHT 62FT
2006,37.530382,82.539179,ALIGNMENT LEFT
2007,37.530382,82.539179,ALIGNMENT LEFT
2008,37.566567,82.458988,ALIGNMENT LEFT
2009,37.566465,82.458724,ALIGNMENT LEFT
2010,37.566465,82.458724,ALIGNMENT LEFT
2011,37.566467,82.458738,ALIGNMENT LEFT
2012,37.566467,82.458738,ALIGNMENT LEFT
2013,37.530382,82.539179,ALIGNMENT RIGHT
2014,37.530382,82.539179,ALIGNMENT RIGHT
2015,37.566571,82.458983,ALIGNMENT RIGHT
2016,37.566465,82.458724,ALIGNMENT RIGHT
2017,37.30789,82.604425,ALIGNMENT LEFT
2018,37.30789,82.604425,ALIGNMENT LEFT
2019,37.30789,82.604425,ALIGNMENT RIGHT
2020,37.30789,82.604425,ALIGNMENT RIGHT
2021,37.30789,82.604425,ALIGNMENT LEFT
2022,37.530378,82.538861,ALIGNMENT LEFT
2023,37.530378,82.538861,ALIGNMENT LEFT
2024,37.530381,82.538916,ALIGNMENT LEFT
2025,37.530381,82.538916,ALIGNMENT LEFT
2026,37.530379,82.538875,ALIGNMENT RIGHT
2027,37.530379,82.538875,ALIGNMENT RIGHT
2028,37.53038,82.538909,ALIGNMENT RIGHT
2029,37.53038,82.538909,ALIGNMENT RIGHT
2030,37.566443,82.458596,WARP 31FT
2031,37.530363,82.538703,ALIGNMENT LEFT
2032,37.530363,82.538703,ALIGNMENT LEFT
2033,37.530342,82.539552,ALIGNMENT LEFT
2034,37.530342,82.539552,ALIGNMENT LEFT
2035,37.530369,82.538751,ALIGNMENT LEFT
2036,37.530369,82.538751,ALIGNMENT LEFT
2037,37.565592,82.458363,ALIGNMENT LEFT
2038,37.530364,82.53871,ALIGNMENT RIGHT
2039,37.530364,82.53871,ALIGNMENT RIGHT
2040,37.530342,82.539552,ALIGNMENT RIGHT
2041,37.530342,82.539552,ALIGNMENT RIGHT
2042,37.530369,82.538751,ALIGNMENT RIGHT
2043,37.530369,82.538751,ALIGNMENT RIGHT
2044,37.565595,82.458342,ALIGNMENT RIGHT
2045,37.530316,82.539389,ALIGNMENT LEFT
2046,37.530324,82.53943,ALIGNMENT LEFT
2047,37.530324,82.53943,ALIGNMENT LEFT
2048,37.530316,82.539389,ALIGNMENT RIGHT
2049,37.530324,82.53943,ALIGNMENT RIGHT
2050,37.530324,82.53943,ALIGNMENT RIGHT
2051,37.566514,82.458118,ALIGNMENT LEFT
2052,37.56651,82.458131,ALIGNMENT LEFT
2053,37.566514,82.458118,ALIGNMENT RIGHT
2054,37.566266,82.458081,WARP 31FT
2055,38.911049,82.889776,ALIGNMENT LEFT
2056,38.911094,82.889811,LEFT RAIL CANT
2057,37.56575,82.45774,LEFT RAIL CANT
2058,37.565727,82.457701,LEFT RAIL CANT
2059,37.530269,82.539176,WARP 31FT
2060,37.566148,82.457911,WARP 31FT
2061,37.197193,82.333438,CROSSLEVEL
2062,37.197257,82.333385,LEFT RAIL CANT
2063,37.192618,82.326698,LEFT RAIL CANT
2064,37.565693,82.457639,ALIGNMENT LEFT
2065,37.56569,82.457633,ALIGNMENT RIGHT
2066,37.565693,82.457639,PROFILE LEFT 62FT
2067,37.566077,82.457815,WARP 31FT
2068,37.565649,82.457386,ALIGNMENT LEFT
2069,37.565649,82.457386,ALIGNMENT LEFT
2070,37.565646,82.45738,ALIGNMENT RIGHT
2071,37.566011,82.457718,RIGHT RAIL CANT
2072,37.565549,82.457124,ALIGNMENT LEFT
2073,37.565549,82.457124,ALIGNMENT LEFT
2074,37.565553,82.457129,ALIGNMENT LEFT
2075,37.565553,82.457129,ALIGNMENT LEFT
2076,37.565546,82.457119,ALIGNMENT RIGHT
2077,37.565546,82.457119,ALIGNMENT RIGHT
2078,37.565553,82.457129,ALIGNMENT RIGHT
2079,37.565553,82.457129,ALIGNMENT RIGHT
2080,37.565387,82.45687,ALIGNMENT LEFT
2081,37.565387,82.45687,ALIGNMENT LEFT
2082,37.565383,82.456865,ALIGNMENT RIGHT
2083,37.565383,82.456865,ALIGNMENT RIGHT
2084,38.91191,82.890216,WARP 31FT
2085,38.911782,82.890166,WARP 62FT
2086,37.507293,82.840864,ALIGNMENT RIGHT
2087,37.507252,82.840848,LEFT RAIL CANT
2088,37.507204,82.84083,LEFT RAIL CANT
2089,37.508615,82.840521,WARP 31FT
2090,38.93341,84.460456,CROSSLEVEL
2091,38.933419,84.460473,WARP 31FT
2092,38.933445,84.46052,WARP 62FT
2093,38.93321,84.460049,WARP 31FT
2094,38.933076,84.45965,WARP 62FT
2095,38.932797,84.459355,CROSSLEVEL
2096,38.932776,84.459351,WARP 31FT
2097,37.564239,82.448556,ALIGNMENT LEFT
2098,37.564141,82.448401,ALIGNMENT LEFT
2099,37.564169,82.448408,ALIGNMENT LEFT
2100,37.564236,82.44855,ALIGNMENT RIGHT
2101,37.564136,82.448389,ALIGNMENT RIGHT
2102,37.564174,82.448419,ALIGNMENT RIGHT
2103,37.564086,82.448244,ALIGNMENT LEFT
2104,37.564086,82.448244,ALIGNMENT RIGHT
2105,37.189494,82.335686,LEFT RAIL CANT
2106,37.189741,82.335549,RIGHT RAIL CANT
2107,37.189364,82.335723,LEFT RAIL CANT
2108,37.189482,82.335724,LEFT RAIL CANT
2109,37.189604,82.33566,RIGHT RAIL CANT
2110,37.505118,82.840137,RIGHT RAIL CANT
2111,37.505113,82.840136,WIDE GAGE
2112,37.505261,82.840171,LOADED GAGE
2113,37.505261,82.840171,PLG 24 2ND LEVEL
2114,37.505167,82.840142,LOADED GAGE
2115,37.505129,82.840133,PLG 24 2ND LEVEL
2116,37.505202,82.840156,PLG 24 2ND LEVEL
2117,37.505172,82.840143,PLG 24 2ND LEVEL
2118,37.505045,82.842122,LEFT RAIL CANT
2119,37.505066,82.84012,LEFT RAIL CANT
2120,37.504834,82.840088,PLG 24 2ND LEVEL
2121,37.505045,82.842122,RIGHT RAIL CANT
2122,37.505072,82.840122,RIGHT RAIL CANT
2123,37.505005,82.842145,RIGHT RAIL CANT
2124,37.504837,82.842246,LEFT RAIL CANT
2125,37.504904,82.840079,LEFT RAIL CANT
2126,37.504709,82.84008,PLG 24 2ND LEVEL
2127,37.504887,82.840087,RIGHT RAIL CANT
2128,37.504308,82.840124,WIDE GAGE
2129,37.188436,82.335993,LEFT RAIL CANT
2130,37.188449,82.336016,LEFT RAIL CANT
2131,37.188479,82.336004,RIGHT RAIL CANT
2132,37.188412,82.336001,RIGHT RAIL CANT
2133,37.504462,82.840093,LOADED GAGE
2134,37.504468,82.840093,PLG 24 2ND LEVEL
2135,37.504397,82.840105,LOADED GAGE
2136,37.504397,82.840105,PLG 24 2ND LEVEL
2137,37.50451,82.842472,RIGHT RAIL CANT
2138,37.504487,82.84249,RIGHT RAIL CANT
2139,37.188327,82.336047,LEFT RAIL CANT
2140,37.188384,82.336005,LEFT RAIL CANT
2141,37.188384,82.336005,RIGHT RAIL CANT
2142,37.50421,82.840137,LEFT RAIL CANT
2143,37.504198,82.840151,RIGHT RAIL CANT
2144,37.504006,82.840221,LEFT RAIL CANT
2145,37.504074,82.842843,LEFT RAIL CANT
2146,37.504096,82.842823,LEFT RAIL CANT
2147,37.503985,82.840228,LEFT RAIL CANT
2148,37.504118,82.842802,LEFT RAIL CANT
2149,37.504045,82.840198,RIGHT RAIL CANT
2150,36.99512,82.467114,LEFT RAIL CANT
2151,37.186523,82.337025,RIGHT RAIL CANT
2152,37.185711,82.336324,LEFT RAIL CANT
2153,37.186406,82.337074,RIGHT RAIL CANT
2154,38.926753,84.45488,CROSSLEVEL
2155,38.926713,84.454859,PROFILE LEFT 62FT
2156,37.499094,82.843601,LEFT RAIL CANT
2157,37.499098,82.843642,LEFT RAIL CANT
2158,37.500338,82.842597,LOADED GAGE
2159,37.500394,82.842568,LOADED GAGE
2160,37.500343,82.842595,PLG 24 2ND LEVEL
2161,37.500394,82.842568,PLG 24 2ND LEVEL
2162,37.500031,82.842693,WIDE GAGE
2163,37.50001,82.842699,WIDE GAGE
2164,37.500031,82.842693,WIDE GAGE
2165,37.144506,82.957509,LEFT RAIL CANT
2166,37.499961,82.842703,WIDE GAGE
2167,37.499961,82.842703,WIDE GAGE
2168,37.499047,82.843281,LEFT RAIL CANT
2169,37.144506,82.957509,LEFT RAIL CANT
2170,37.500075,82.842693,PLG 24 2ND LEVEL
2171,37.500095,82.842691,RIGHT RAIL CANT
2172,37.499783,82.8427,WIDE GAGE
2173,37.499762,82.842701,WIDE GAGE
2174,37.499707,82.842704,WIDE GAGE
2175,37.499691,82.84272,WIDE GAGE
2176,37.499707,82.842704,WIDE GAGE
2177,37.499691,82.84272,WIDE GAGE
2178,37.144506,82.957509,LEFT RAIL CANT
2179,37.144506,82.957509,LEFT RAIL CANT
2180,37.499999,82.84271,PLG 24 2ND LEVEL
2181,37.49966,82.842749,WIDE GAGE
2182,37.499808,82.842733,GWR 2ND LEVEL
2183,37.49896,82.842896,LEFT RAIL CANT
2184,37.499808,82.842733,LOADED GAGE
2185,37.499808,82.842733,PLG 24 2ND LEVEL
2186,37.499723,82.842729,LOADED GAGE
2187,37.499674,82.842731,PLG 24 2ND LEVEL
2188,37.499723,82.842729,PLG 24 2ND LEVEL
2189,37.499778,82.842742,RIGHT RAIL CANT
2190,37.499725,82.842738,WIDE GAGE
2191,37.144506,82.957509,WIDE GAGE
2192,37.499747,82.842736,WIDE GAGE
2193,37.499442,82.842705,WIDE GAGE
2194,37.499442,82.842705,WIDE GAGE
2195,37.499367,82.842687,WIDE GAGE
2196,37.499367,82.842687,WIDE GAGE
2197,37.499578,82.842718,GWR 2ND LEVEL
2198,37.498886,82.842651,LEFT RAIL CANT
2199,37.144506,82.957509,LEFT RAIL CANT
2200,37.499567,82.842717,LOADED GAGE
2201,37.499578,82.842718,LOADED GAGE
2202,37.499567,82.842717,PLG 24 2ND LEVEL
2203,37.499578,82.842718,PLG 24 2ND LEVEL
2204,37.183035,82.337317,LEFT RAIL CANT
2205,37.183044,82.337299,LEFT RAIL CANT
2206,37.182965,82.337431,RIGHT RAIL CANT
2207,37.182965,82.337431,RIGHT RAIL CANT
2208,37.499102,82.842568,LEFT RAIL CANT
2209,37.499374,82.842671,PLG 24 2ND LEVEL
2210,37.499479,82.842702,PLG 24 2ND LEVEL
2211,37.499463,82.842698,RIGHT RAIL CANT
2212,37.499336,82.842656,GWR 2ND LEVEL
2213,37.144506,82.957509,LEFT RAIL CANT
2214,37.499022,82.84252,LEFT RAIL CANT
2215,37.499336,82.842656,LOADED GAGE
2216,37.499278,82.842634,PLG 24 2ND LEVEL
2217,37.499236,82.84262,PLG 24 2ND LEVEL
2218,37.499336,82.842656,PLG 24 2ND LEVEL
2219,37.499008,82.842508,WIDE GAGE
2220,37.499143,82.842572,GWR 2ND LEVEL
2221,37.144506,82.957509,LEFT RAIL CANT
2222,37.499143,82.842572,PLG 24 2ND LEVEL
2223,37.499191,82.842614,RIGHT RAIL CANT
2224,37.144506,82.957509,LEFT RAIL CANT
2225,37.498918,82.842422,LOADED GAGE
2226,37.498991,82.842489,PLG 24 2ND LEVEL
2227,37.498918,82.842422,PLG 24 2ND LEVEL
2228,37.499036,82.842513,PLG 24 2ND LEVEL
2229,37.499008,82.84251,RIGHT RAIL CANT
2230,37.498833,82.842381,WIDE GAGE
2231,37.498801,82.842345,WIDE GAGE
2232,37.182472,82.337385,CROSSLEVEL
2233,37.182423,82.337428,CROSSLEVEL
2234,37.182757,82.338058,RIGHT RAIL CANT
2235,37.498921,82.842449,LEFT RAIL CANT
2236,37.498834,82.842377,LEFT RAIL CANT
2237,37.144506,82.957509,LEFT RAIL CANT
2238,37.144506,82.957509,LEFT RAIL CANT
2239,37.498782,82.842306,PLG 24 2ND LEVEL
2240,37.498836,82.842356,PLG 24 2ND LEVEL
2241,37.498864,82.842378,PLG 24 2ND LEVEL
2242,37.498825,82.842355,RIGHT RAIL CANT
2243,37.498697,82.84224,LEFT RAIL CANT
2244,37.497929,82.841702,LEFT RAIL CANT
2245,37.498719,82.842234,PLG 24 2ND LEVEL
2246,37.498665,82.842173,PLG 24 2ND LEVEL
2247,37.498557,82.84203,GWR 2ND LEVEL
2248,37.498557,82.84203,LOADED GAGE
2249,37.498632,82.842137,PLG 24 2ND LEVEL
2250,37.498599,82.842091,PLG 24 2ND LEVEL
2251,37.498557,82.84203,PLG 24 2ND LEVEL
2252,37.498747,82.842295,WIDE GAGE
2253,37.498467,82.841886,GWR 2ND LEVEL
2254,37.498502,82.841948,GWR 2ND LEVEL
2255,37.498542,82.84203,LEFT RAIL CANT
2256,37.498484,82.841912,LOADED GAGE
2257,37.498539,82.841999,LOADED GAGE
2258,37.498502,82.841939,LOADED GAGE
2259,37.498463,82.84188,LOADED GAGE
2260,37.498502,82.841948,PLG 24 2ND LEVEL
2261,37.498625,82.84216,WIDE GAGE
2262,37.498625,82.84216,WIDE GAGE
2263,37.498391,82.841727,GWR 1ST LEVEL
2264,37.498398,82.84175,GWR 2ND LEVEL
2265,37.498391,82.841727,GWR 2ND LEVEL
2266,37.498398,82.84175,LOADED GAGE
2267,37.498398,82.84175,LOADED GAGE
2268,37.498391,82.841727,LOADED GAGE
2269,37.498391,82.841727,LOADED GAGE
2270,37.498391,82.841727,PLG 24 1ST LEVEL
2271,37.498398,82.84175,PLG 24 2ND LEVEL
2272,37.498391,82.841727,PLG 24 2ND LEVEL
2273,37.498471,82.84192,WIDE GAGE
2274,37.498364,82.841675,GWR 1ST LEVEL
2275,37.498364,82.841675,GWR 2ND LEVEL
2276,37.498364,82.841675,PLG 24 1ST LEVEL
2277,37.498251,82.841313,LOADED GAGE
2278,37.498242,82.841281,LOADED GAGE
2279,37.498253,82.84132,PLG 24 2ND LEVEL
2280,37.498243,82.841288,PLG 24 2ND LEVEL
2281,37.498219,82.841157,GWR 2ND LEVEL
2282,37.498219,82.841157,LOADED GAGE
2283,37.498216,82.841165,PLG 24 2ND LEVEL
2284,37.498175,82.83992,GWR 2ND LEVEL
2285,37.498155,82.840031,LEFT RAIL CANT
2286,37.498175,82.839927,LOADED GAGE
2287,37.498175,82.839927,LOADED GAGE
2288,37.182723,82.34112,LEFT RAIL CANT
2289,36.985474,82.305891,WIDE GAGE
2290,37.181072,82.342233,LEFT RAIL CANT
2291,37.181595,82.342798,WIDE GAGE
2292,37.182465,82.341712,LEFT RAIL CANT
2293,37.182491,82.341779,LEFT RAIL CANT
2294,37.182501,82.34167,LEFT RAIL CANT
2295,37.182504,82.341642,LEFT RAIL CANT
2296,37.182377,82.341821,RIGHT RAIL CANT
2297,37.182401,82.341783,RIGHT RAIL CANT
2298,37.182014,82.342196,LEFT RAIL CANT
2299,37.181943,82.342231,LEFT RAIL CANT
2300,37.182205,82.341994,LEFT RAIL CANT
2301,37.182321,82.34197,RIGHT RAIL CANT
2302,37.181907,82.342247,LEFT RAIL CANT
2303,37.182116,82.342192,RIGHT RAIL CANT
2304,37.182154,82.342143,RIGHT RAIL CANT
2305,37.182127,82.342177,RIGHT RAIL CANT
2306,37.181705,82.342355,LEFT RAIL CANT
2307,37.182074,82.342147,LEFT RAIL CANT
2308,37.182038,82.342288,RIGHT RAIL CANT
2309,37.182037,82.342112,RIGHT RAIL CANT
2310,37.182051,82.342108,RIGHT RAIL CANT
2311,37.181893,82.342224,RIGHT RAIL CANT
2312,37.182032,82.342236,RIGHT RAIL CANT
2313,37.182069,82.342159,RIGHT RAIL CANT
2314,37.18194,82.342252,LEFT RAIL CANT
2315,37.18197,82.342203,LEFT RAIL CANT
2316,37.181868,82.34225,RIGHT RAIL CANT
2317,37.181927,82.342274,RIGHT RAIL CANT
2318,37.181822,82.342459,LEFT RAIL CANT
2319,37.181751,82.34234,RIGHT RAIL CANT
2320,37.181825,82.342453,RIGHT RAIL CANT
2321,37.002165,82.465166,LEFT RAIL CANT
2322,37.181643,82.34234,RIGHT RAIL CANT
2323,37.181692,82.342352,RIGHT RAIL CANT
2324,37.181665,82.342357,RIGHT RAIL CANT
2325,37.181612,82.342358,RIGHT RAIL CANT
2326,37.181749,82.342605,WIDE GAGE
2327,37.002349,82.465095,LEFT RAIL CANT
2328,37.181475,82.342478,LEFT RAIL CANT
2329,37.181475,82.342478,LEFT RAIL CANT
2330,37.1814,82.342431,RIGHT RAIL CANT
2331,37.181504,82.342437,RIGHT RAIL CANT
2332,37.181426,82.34242,WIDE GAGE
2333,37.181554,82.342434,WIDE GAGE
2334,37.181554,82.342434,WIDE GAGE
2335,37.181519,82.342417,WIDE GAGE
2336,37.181519,82.342417,WIDE GAGE
2337,37.002634,82.464953,LEFT RAIL CANT
2338,37.002609,82.464967,LEFT RAIL CANT
2339,37.181139,82.342426,RIGHT RAIL CANT
2340,38.919744,84.452128,CROSSLEVEL
2341,38.919698,84.452112,PROFILE LEFT 62FT
2342,38.919692,84.45211,WARP 62FT
2343,37.176321,82.342421,LEFT RAIL CANT
2344,37.177098,82.342837,WARP 31FT
2345,37.176249,82.342629,LEFT RAIL CANT
2346,37.176259,82.342597,RIGHT RAIL CANT
2347,37.176153,82.342959,LEFT RAIL CANT
2348,37.176162,82.342926,LEFT RAIL CANT
2349,37.176162,82.342926,RIGHT RAIL CANT
2350,37.176073,82.343337,LEFT RAIL CANT
2351,37.176087,82.343257,LEFT RAIL CANT
2352,37.176073,82.343337,RIGHT RAIL CANT
2353,37.17601,82.343854,LEFT RAIL CANT
2354,37.176007,82.343888,LEFT RAIL CANT
2355,37.176007,82.343895,RIGHT RAIL CANT
2356,37.176048,82.344823,RIGHT RAIL CANT
2357,37.176108,82.345262,WIDE GAGE
2358,37.176095,82.345019,RIGHT RAIL CANT
2359,37.17617,82.345502,WIDE GAGE
2360,40.179687,83.088266,CROSSLEVEL
2361,40.179466,83.088184,PROFILE RIGHT 62FT
2362,40.179466,83.088184,PROFILE RIGHT 62FT
2363,38.938895,82.89266,PROFILE LEFT 62FT
2364,38.938808,82.892674,PROFILE LEFT 62FT
2365,38.938808,82.892674,PROFILE LEFT 62FT
2366,38.938808,82.892674,PROFILE RIGHT 62FT
2367,38.203683,82.602132,LEFT RAIL CANT
2368,38.203688,82.602129,RIGHT RAIL CANT
2369,38.202336,82.602807,PROFILE LEFT 62FT
2370,38.202336,82.602807,PROFILE LEFT 62FT
2371,38.202321,82.602814,PROFILE LEFT 62FT
2372,38.202352,82.602806,PROFILE RIGHT 62FT
2373,37.167391,82.339582,LEFT RAIL CANT
2374,37.167418,82.339584,WIDE GAGE
2375,37.167418,82.339584,WIDE GAGE
2376,37.170329,82.355248,LEFT RAIL CANT
2377,37.170319,82.355254,RIGHT RAIL CANT
2378,37.170319,82.355254,RIGHT RAIL CANT
2379,37.169982,82.355434,LEFT RAIL CANT
2380,37.17002,82.355427,RIGHT RAIL CANT
2381,37.17002,82.355427,RIGHT RAIL CANT
2382,37.169739,82.355621,LEFT RAIL CANT
2383,37.182335,82.218107,WARP 31FT
2384,38.192812,82.605397,CROSSLEVEL
2385,38.192794,82.605403,CROSSLEVEL
2386,38.192697,82.605426,WARP 62FT
2387,37.170286,82.355426,LEFT RAIL CANT
2388,37.019874,82.459365,RIGHT RAIL CANT
2389,37.170306,82.355215,RIGHT RAIL CANT
2390,38.901367,84.444933,ALIGNMENT
2391,38.901367,84.444933,ALIGNMENT
2392,38.901257,84.444922,WARP 31FT
2393,37.170019,82.355411,LEFT RAIL CANT
2394,37.020105,82.459208,RIGHT RAIL CANT
2395,37.169216,82.356581,RIGHT RAIL CANT
2396,38.901331,84.444918,ALIGNMENT RIGHT
2397,39.561384,84.360676,CURVE SPEED 3IN
2398,38.901337,84.444925,WARP 31FT
2399,38.901331,84.444915,ALIGNMENT LEFT
2400,38.901331,84.444915,ALIGNMENT LEFT
2401,38.901331,84.444915,ALIGNMENT RIGHT
2402,38.901331,84.444915,ALIGNMENT RIGHT
2403,38.90132,84.444914,ALIGNMENT LEFT
2404,38.901331,84.444915,ALIGNMENT RIGHT
2405,38.901075,84.444897,WARP 31FT
2406,38.901086,84.444899,WARP 31FT
2407,38.900609,84.444847,CROSSLEVEL
2408,38.900535,84.44485,LEFT RAIL CANT
2409,38.900481,84.444848,LEFT RAIL CANT
2410,38.901121,84.444902,ALIGNMENT LEFT
2411,38.901121,84.444902,ALIGNMENT RIGHT
2412,38.901072,84.4449,WARP 31FT
2413,38.901044,84.444884,WARP 31FT
2414,38.901015,84.444893,WARP 31FT
2415,38.900964,84.444885,WARP 31FT
2416,38.901138,84.444903,WARP 31FT
2417,37.169245,82.356375,LEFT RAIL CANT
2418,37.169257,82.356352,LEFT RAIL CANT
2419,37.168899,82.356755,LEFT RAIL CANT
2420,37.168894,82.356803,RIGHT RAIL CANT
2421,37.168894,82.356803,RIGHT RAIL CANT
2422,37.168907,82.356687,RIGHT RAIL CANT
2423,38.900508,84.444841,WARP 31FT
2424,38.900727,84.444852,WARP 31FT
2425,39.562182,84.360484,WARP 62FT
2426,38.900658,84.444848,CROSSLEVEL
2427,38.900656,84.444835,WARP 62FT
2428,38.900548,84.444829,ALIGNMENT LEFT
2429,38.900503,84.444825,ALIGNMENT LEFT
2430,38.90053,84.444828,ALIGNMENT RIGHT
2431,37.485316,82.834636,LOADED GAGE
2432,37.485318,82.834642,PLG 24 2ND LEVEL
2433,37.485205,82.834404,GWR 2ND LEVEL
2434,37.484886,82.833965,LEFT RAIL CANT
2435,37.485198,82.8344,LOADED GAGE
2436,37.485198,82.8344,LOADED GAGE
2437,37.485356,82.834714,RIGHT RAIL CANT
2438,37.485348,82.834697,WIDE GAGE
2439,37.485007,82.834098,LEFT RAIL CANT
2440,37.48528,82.834551,WIDE GAGE
2441,37.48528,82.834551,WIDE GAGE
2442,37.484953,82.834035,LEFT RAIL CANT
2443,37.484931,82.834005,LEFT RAIL CANT
2444,37.485196,82.834387,WIDE GAGE
2445,37.485196,82.834387,WIDE GAGE
2446,37.168574,82.361418,LEFT RAIL CANT
2447,37.168506,82.361487,RIGHT RAIL CANT
2448,37.482939,82.83246,RIGHT RAIL CANT
2449,37.48296,82.83246,WIDE GAGE
2450,37.482686,82.832267,ALIGNMENT
2451,37.144506,82.957509,LEFT RAIL CANT
2452,37.482718,82.83226,WIDE GAGE
2453,37.482718,82.83226,WIDE GAGE
2454,37.482723,82.832258,WIDE GAGE
2455,37.482723,82.832258,WIDE GAGE
2456,37.144506,82.957509,LEFT RAIL CANT
2457,37.482562,82.832299,WIDE GAGE
2458,37.482892,82.832465,LEFT RAIL CANT
2459,37.482783,82.832406,LEFT RAIL CANT
2460,37.144506,82.957509,LEFT RAIL CANT
2461,37.144506,82.957509,LEFT RAIL CANT
2462,37.482828,82.832445,LEFT RAIL CANT
2463,37.482739,82.832383,PLG 24 2ND LEVEL
2464,37.482554,82.832326,ALIGNMENT
2465,37.482661,82.832353,GWR 2ND LEVEL
2466,37.482669,82.832368,LEFT RAIL CANT
2467,37.482527,82.832316,LEFT RAIL CANT
2468,37.482666,82.832356,PLG 24 2ND LEVEL
2469,37.482501,82.832307,RIGHT RAIL CANT
2470,37.482569,82.832332,RIGHT RAIL CANT
2471,37.482652,82.832393,RIGHT RAIL CANT
2472,37.482636,82.832387,RIGHT RAIL CANT
2473,37.481949,82.83193,WIDE GAGE
2474,37.482571,82.832322,GWR 2ND LEVEL
2475,37.482482,82.832311,LEFT RAIL CANT
2476,37.482594,82.832372,LEFT RAIL CANT
2477,37.482557,82.832359,LEFT RAIL CANT
2478,37.482554,82.832325,LOADED GAGE
2479,37.482571,82.832322,LOADED GAGE
2480,37.482571,82.832322,LOADED GAGE
2481,37.482463,82.832305,PLG 24 2ND LEVEL
2482,37.482501,82.832307,PLG 24 2ND LEVEL
2483,37.482554,82.832325,PLG 24 2ND LEVEL
2484,37.482571,82.832322,PLG 24 2ND LEVEL
2485,37.482312,82.832287,LEFT RAIL CANT
2486,37.482414,82.832291,PLG 24 2ND LEVEL
2487,37.48237,82.83229,PLG 24 2ND LEVEL
2488,37.168232,82.35883,LEFT RAIL CANT
2489,37.168626,82.361306,RIGHT RAIL CANT
2490,37.169006,82.357254,WIDE GAGE
2491,37.16899,82.357319,LEFT RAIL CANT
2492,37.168957,82.357465,LEFT RAIL CANT
2493,37.167721,82.361772,RIGHT RAIL CANT
2494,37.168987,82.357332,WIDE GAGE
2495,37.168989,82.357326,WIDE GAGE
2496,37.168989,82.357326,WIDE GAGE
2497,38.959009,82.89386,PROFILE LEFT 62FT
2498,38.958959,82.893832,PROFILE RIGHT 62FT
2499,38.959009,82.89386,PROFILE RIGHT 62FT
2500,38.958901,82.893802,WARP 31FT
2501,38.959049,82.893779,LOADED GAGE
2502,38.959044,82.893777,PLG 24 2ND LEVEL
2503,38.891198,84.44606,CROSSLEVEL
2504,38.891198,84.44606,CROSSLEVEL
2505,38.891162,84.444987,CROSSLEVEL
2506,38.891167,84.446068,CROSSLEVEL
2507,38.891167,84.446068,CROSSLEVEL
2508,38.891089,84.44608,CROSSLEVEL
2509,38.891089,84.44608,CROSSLEVEL
2510,38.891164,84.446058,WARP 62FT
2511,37.477193,82.834269,PLG 24 2ND LEVEL
2512,37.477232,82.834272,RIGHT RAIL CANT
2513,37.477216,82.834265,RIGHT RAIL CANT
2514,40.202814,83.08893,CROSSLEVEL
2515,40.202847,83.088928,WARP 62FT
2516,37.476661,82.834274,GWR 2ND LEVEL
2517,37.476745,82.834283,LOADED GAGE
2518,37.476656,82.834273,LOADED GAGE
2519,37.476745,82.834283,PLG 24 2ND LEVEL
2520,37.162033,82.362302,LEFT RAIL CANT
2521,37.163054,82.364287,RIGHT RAIL CANT
2522,37.162002,82.36239,LEFT RAIL CANT
2523,37.162287,82.361773,RIGHT RAIL CANT
2524,37.162006,82.36237,WIDE GAGE
2525,37.161977,82.362467,WIDE GAGE
2526,37.161955,82.362549,WIDE GAGE
2527,37.161955,82.362549,WIDE GAGE
2528,37.476226,82.834168,GWR 2ND LEVEL
2529,37.476226,82.834168,PLG 24 2ND LEVEL
2530,37.4758,82.833963,GWR 2ND LEVEL
